"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.948939917E0,-9.528751997E-1,-8.188674688E-2,-1.095599009E-1,9.626421752E-1
8.958888917E0,-9.152819885E-1,-6.957660377E-2,-1.787330468E-1,9.351617637E-1
8.968867917E0,-8.812301434E-1,-8.160783470E-2,-2.349195268E-1,9.156492715E-1
8.978816917E0,-8.422109424E-1,-6.616650760E-2,-2.838916389E-1,8.912304645E-1
8.988795917E0,-8.006071991E-1,-6.687577486E-2,-3.069718051E-1,8.600441533E-1
8.998744917E0,-7.494814843E-1,-7.301769018E-2,-3.100187892E-1,8.143498806E-1
9.008723917E0,-7.031080209E-1,-4.590649009E-2,-2.690560834E-1,7.542277315E-1
9.018672917E0,-6.574327882E-1,-2.794384360E-2,-2.166375492E-1,6.927702052E-1
9.028651917E0,-6.078277150E-1,-1.852631807E-2,-1.607563305E-1,6.289994860E-1
9.038600917E0,-5.563327120E-1,-2.076931000E-3,-8.909398835E-2,5.634253623E-1
9.048579917E0,-5.050658235E-1,9.799348712E-3,-1.928060889E-2,5.055286888E-1
9.058528917E0,-4.377568065E-1,1.331469476E-2,4.374066314E-2,4.401381014E-1
9.068507917E0,-3.757145959E-1,3.937398076E-2,1.184832819E-1,3.959167287E-1
9.078456917E0,-3.174517697E-1,6.605190217E-2,1.583671399E-1,3.608581867E-1
9.088435917E0,-2.374776471E-1,6.151446283E-2,1.751889946E-1,3.014479156E-1
9.098384917E0,-1.648727703E-1,6.576129556E-2,1.623619576E-1,2.405597299E-1
9.108363917E0,-8.337894718E-2,7.567583442E-2,1.218769876E-1,1.659303494E-1
9.118312917E0,1.717911959E-3,8.213232994E-2,6.888838649E-2,1.072113830E-1
9.128291917E0,9.050554276E-2,1.072753572E-1,6.448894143E-3,1.405021131E-1
9.138240917E0,1.721432165E-1,1.221916044E-1,-5.061293224E-2,2.170846473E-1
9.148219917E0,2.516901818E-1,1.138312554E-1,-1.037670279E-1,2.950815114E-1
9.158168917E0,3.319719045E-1,1.120648116E-1,-1.409506599E-1,3.776651373E-1
9.168147917E0,4.052135065E-1,1.158181393E-1,-1.550704980E-1,4.490642344E-1
9.178096917E0,4.759375533E-1,1.185756862E-1,-1.354951712E-1,5.088572387E-1
9.188075917E0,5.344691321E-1,1.331586421E-1,-1.137482250E-1,5.624296719E-1
9.198024917E0,5.897977524E-1,1.237066180E-1,-4.816583594E-2,6.045532763E-1
9.208003917E0,6.474486675E-1,1.214513469E-1,5.382965002E-3,6.587633741E-1
9.217952917E0,6.932988051E-1,1.253748286E-1,6.649629056E-2,7.076749518E-1
9.227931917E0,7.399343698E-1,1.219565463E-1,1.428919355E-1,7.634097040E-1
9.237880917E0,7.787307188E-1,1.299491054E-1,1.976429057E-1,8.138617945E-1
9.247859917E0,8.182169661E-1,1.325248039E-1,2.335167432E-1,8.611456884E-1
9.257808917E0,8.533192635E-1,1.463499606E-1,2.583580542E-1,9.035048204E-1
9.267787917E0,8.933650893E-1,1.246521127E-1,2.657430875E-1,9.403503180E-1
9.277736917E0,9.273529074E-1,6.899012804E-2,2.428798896E-1,9.611106561E-1
9.287715917E0,9.456994966E-1,8.259659886E-2,1.928879499E-1,9.686978359E-1
9.297664917E0,9.751348919E-1,1.166133606E-1,1.508780444E-1,9.936050108E-1
9.307643917E0,9.865094074E-1,1.359752458E-1,1.054188480E-1,1.001400625E0
9.317592917E0,9.990544624E-1,1.023362142E-1,9.002021472E-2,1.008308563E0
9.327571917E0,9.989276509E-1,6.447490811E-2,5.456973393E-2,1.002492554E0
9.337520917E0,9.962108883E-1,7.297266662E-2,7.403744459E-3,9.989073829E-1
9.347499917E0,9.911496846E-1,1.095926088E-1,-2.107980628E-2,9.974129513E-1
9.357448917E0,9.665190927E-1,1.284218127E-1,4.782931041E-4,9.750136139E-1
9.367430917E0,9.282110593E-1,8.804211080E-2,1.613713662E-2,9.325168048E-1
9.377379917E0,8.965694366E-1,7.007244766E-2,-6.888111401E-4,8.993038291E-1
9.387358917E0,8.722854383E-1,1.112421083E-1,-2.080791989E-2,8.795963063E-1
9.397307917E0,8.267854759E-1,1.247187710E-1,3.320750713E-2,8.367985024E-1
9.407286917E0,7.635601909E-1,1.016064817E-1,1.042435668E-1,7.773125262E-1
9.417235917E0,7.048892290E-1,9.051840663E-2,1.249818774E-1,7.215835896E-1
9.427214917E0,6.549936222E-1,1.105217314E-1,1.007335106E-1,6.718474071E-1
9.437163917E0,5.901979943E-1,1.378767604E-1,1.102328972E-1,6.160316268E-1
9.447142917E0,5.142583043E-1,1.143235910E-1,1.732991745E-1,5.545846111E-1
9.457091917E0,4.499224138E-1,8.727320194E-2,2.041649083E-1,5.017271170E-1
9.467070917E0,3.842008793E-1,1.048066628E-1,1.468335436E-1,4.244465122E-1
9.477019917E0,3.159542612E-1,1.222524154E-1,9.278831402E-2,3.512583372E-1
9.486998917E0,2.543992333E-1,1.461067164E-1,9.779349407E-2,3.092405374E-1
9.496947917E0,1.636115259E-1,1.348414707E-1,1.186622250E-1,2.429643539E-1
9.506926917E0,9.700998545E-2,9.027925551E-2,6.461290240E-2,1.474317076E-1
9.516875917E0,3.186586350E-2,7.828603148E-2,-4.749459386E-2,9.695293924E-2
9.526854917E0,-3.169482331E-2,1.044166535E-1,-1.177711459E-1,1.605535492E-1
9.536833917E0,-1.025709799E-1,1.022321337E-1,-1.163771697E-1,1.857844469E-1
9.546782917E0,-1.834821188E-1,7.350534797E-2,-1.439397383E-1,2.445145647E-1
9.556761917E0,-2.478310377E-1,7.867428660E-2,-1.970500346E-1,3.262492648E-1
9.566710917E0,-3.093443494E-1,8.924722195E-2,-2.215949100E-1,3.908494560E-1
9.576689917E0,-3.933959548E-1,7.705753148E-2,-2.091256313E-1,4.521413165E-1
9.586638917E0,-4.664554526E-1,5.372655630E-2,-1.469334761E-1,4.919925594E-1
9.596617917E0,-5.355623056E-1,1.906309247E-2,-9.286726970E-2,5.438885129E-1
9.606566917E0,-6.079116956E-1,1.711772382E-2,-7.364630241E-2,6.125956448E-1
9.616545917E0,-6.711217779E-1,1.939930737E-2,-1.636752605E-2,6.716015707E-1
9.626494917E0,-7.276712968E-1,1.716742516E-3,4.978323061E-2,7.293742753E-1
9.636473917E0,-7.811634529E-1,-2.820229053E-2,9.310521483E-2,7.871977454E-1
9.646422917E0,-8.226278863E-1,-1.283756196E-2,9.176733535E-2,8.278301071E-1
9.656401917E0,-8.625286281E-1,-1.228266120E-2,5.812658608E-2,8.645722631E-1
9.666350917E0,-8.900687215E-1,-3.876470089E-2,1.930750608E-3,8.909145631E-1
9.676329917E0,-9.163282015E-1,-6.809901237E-2,-5.713193815E-2,9.206296252E-1
9.686278917E0,-9.350396571E-1,-8.314155936E-2,-1.004732913E-1,9.440903354E-1
9.696257917E0,-9.411619111E-1,-6.073619843E-2,-1.505833082E-1,9.550654226E-1
9.706206917E0,-9.464464054E-1,-5.485682309E-2,-2.057997715E-1,9.701152587E-1
9.716185917E0,-9.617097578E-1,-8.287609577E-2,-2.577663525E-1,9.990983926E-1
9.726134917E0,-9.669497401E-1,-9.886121392E-2,-2.616220065E-1,1.006584032E0
9.736113917E0,-9.588607020E-1,-8.590027571E-2,-2.520729186E-1,9.951549927E-1
9.746062917E0,-9.438450522E-1,-9.277309299E-2,-2.545971616E-1,9.819725271E-1
9.756041917E0,-9.259800542E-1,-9.885478199E-2,-2.735146584E-1,9.705779706E-1
9.765990917E0,-9.071801595E-1,-1.060135281E-1,-2.492914347E-1,9.467633967E-1
9.775969917E0,-8.962295672E-1,-8.946707726E-2,-1.705439482E-1,9.166880785E-1
9.785918917E0,-8.675180572E-1,-5.217470527E-2,-9.470618248E-2,8.742305420E-1
9.795897917E0,-8.353179523E-1,-5.452060819E-2,-5.312542599E-2,8.387794042E-1
9.805846917E0,-7.851725232E-1,-7.950108290E-2,-3.068582229E-3,7.891930876E-1
9.815825917E0,-7.505915782E-1,-5.966732740E-2,5.860898137E-2,7.552369958E-1
9.825774917E0,-7.009756145E-1,-2.335904181E-2,9.495174726E-2,7.077628778E-1
9.835753917E0,-6.477683640E-1,-1.197217405E-2,9.031488698E-2,6.541436885E-1
9.845702917E0,-5.875126971E-1,1.025543153E-2,4.615678746E-2,5.894122430E-1
9.855681917E0,-5.157683112E-1,-7.566881776E-3,2.872969111E-2,5.166232706E-1
9.865629917E0,-4.474421345E-1,1.653183281E-2,8.494816627E-3,4.478280107E-1
9.875609917E0,-3.725997841E-1,4.023235202E-2,-4.116381347E-2,3.770194966E-1
9.885557917E0,-2.932200310E-1,4.174093366E-2,-1.043681216E-1,3.140270640E-1
9.895537917E0,-2.149646974E-1,7.019114614E-2,-1.540911076E-1,2.736433583E-1
9.905485917E0,-1.354948971E-1,7.085948288E-2,-1.625409007E-1,2.231579661E-1
9.915465917E0,-5.636657417E-2,8.028987229E-2,-1.932165635E-1,2.166940116E-1
9.925413917E0,2.567279418E-2,7.408422232E-2,-2.129380707E-1,2.269144912E-1
9.935393917E0,9.376828909E-2,9.312977314E-2,-1.918290192E-1,2.329463872E-1
9.945341917E0,1.560759450E-1,1.197609168E-1,-1.124928460E-1,2.266208689E-1
9.955321917E0,2.241155533E-1,1.201468331E-1,-1.605351230E-2,2.547955219E-1
9.965269917E0,2.887366784E-1,1.089067304E-1,6.157702804E-2,3.146764620E-1
9.975249917E0,3.550614262E-1,1.169969380E-1,1.279300435E-1,3.951240260E-1
9.985197917E0,4.152719234E-1,1.307378948E-1,2.047145100E-1,4.810937519E-1
9.995177917E0,4.877188157E-1,1.351116121E-1,2.541398911E-1,5.663142901E-1
1.000512592E1,5.418074609E-1,1.252368343E-1,2.671896704E-1,6.169521126E-1
1.001510592E1,6.015423236E-1,1.258940613E-1,2.530020046E-1,6.646145470E-1
1.002505392E1,6.583260966E-1,1.371183765E-1,2.183700975E-1,7.070220634E-1
1.003503392E1,7.214845041E-1,1.407354641E-1,1.647090300E-1,7.533096476E-1
1.004498192E1,7.876915037E-1,1.146013337E-1,8.721123973E-2,8.007478823E-1
1.005496192E1,8.417631188E-1,9.038801372E-2,1.513434827E-2,8.467373794E-1
1.006490992E1,8.834372480E-1,1.170624268E-1,-4.817055026E-2,8.924602988E-1
1.007488992E1,9.219091496E-1,1.198924792E-1,-7.068815947E-2,9.323558884E-1
1.008483792E1,9.562668040E-1,9.502076268E-2,-8.797252893E-2,9.649944620E-1
1.009481692E1,9.819679481E-1,8.774390280E-2,-9.505935431E-2,9.904525856E-1
1.010476592E1,9.928833110E-1,9.051782191E-2,-4.808984955E-2,9.981599967E-1
1.011474492E1,1.001128981E0,1.072262406E-1,1.965541542E-2,1.007046692E0
1.012469392E1,9.917939016E-1,1.058088756E-1,8.326668978E-2,1.000891604E0
1.013467292E1,9.781027193E-1,8.639962792E-2,1.559943581E-1,9.942253592E-1
1.014462192E1,9.700348042E-1,9.167147756E-2,2.102611971E-1,9.967853090E-1
1.015460092E1,9.586729333E-1,1.117671883E-1,2.363193136E-1,9.936762629E-1
1.016454992E1,9.407975565E-1,1.143984354E-1,2.524254692E-1,9.807678939E-1
1.017452892E1,9.140798740E-1,1.074039960E-1,2.638731480E-1,9.574480000E-1
1.018447792E1,8.785120652E-1,1.024765474E-1,2.483452821E-1,9.186731032E-1
1.019445692E1,8.477670398E-1,1.097142309E-1,2.190916622E-1,8.824666128E-1
1.020440592E1,8.139120267E-1,1.088710624E-1,1.671391511E-1,8.379983241E-1
1.021438492E1,7.748291641E-1,8.981907964E-2,1.062684667E-1,7.872234039E-1
1.022433392E1,7.285534955E-1,9.756605566E-2,5.267054002E-2,7.369420037E-1
1.023431292E1,6.801364303E-1,9.969970465E-2,8.443379402E-3,6.874568245E-1
1.024426192E1,6.285897160E-1,1.049329627E-1,-3.640008688E-2,6.383266593E-1
1.025424092E1,5.636730507E-1,1.337217289E-1,-8.042143464E-2,5.848729914E-1
1.026418992E1,5.136164993E-1,4.027211308E-2,-5.424461961E-2,5.180407611E-1
1.027416892E1,4.455043307E-1,8.234341443E-2,-1.449992537E-1,4.756882699E-1
1.028411792E1,3.744525110E-1,2.413052344E-1,-2.015658210E-1,4.889495672E-1
1.029409692E1,2.888691178E-1,1.300754052E-1,5.206360817E-3,3.168470995E-1
1.030404592E1,1.971605104E-1,8.135231137E-3,1.411821914E-1,2.426331800E-1
1.031402492E1,1.244132722E-1,1.360886818E-1,1.741415938E-2,1.852081115E-1
1.032397392E1,5.493342161E-2,1.298502874E-1,-4.972472191E-2,1.495035984E-1
1.033395292E1,-2.668376863E-2,1.145773602E-1,4.569014311E-3,1.177321998E-1
1.034390192E1,-1.151644206E-1,1.279002410E-1,1.075361248E-1,2.029416999E-1
1.035388092E1,-1.882075462E-1,9.946113825E-3,1.895374954E-1,2.672928502E-1
1.036382992E1,-2.551543647E-1,9.594930053E-2,8.947994113E-2,2.869088321E-1
1.037380250E1,-3.116317436E-1,9.891033053E-2,-8.279657364E-3,3.270567991E-1
1.038375150E1,-3.904314530E-1,1.301818246E-1,5.030944347E-3,4.115936556E-1
1.039373050E1,-4.758727223E-1,-2.100846112E-2,9.389341950E-2,4.855019850E-1
1.040367950E1,-5.297425354E-1,-5.217587471E-2,3.159835339E-3,5.323151888E-1
1.041365850E1,-5.629050555E-1,1.946122938E-1,-2.212586586E-1,6.353671697E-1
1.042360750E1,-6.264265385E-1,8.985416293E-2,-2.112920795E-1,6.671793774E-1
1.043358650E1,-7.025809675E-1,-1.663994783E-1,-4.888391057E-2,7.236701176E-1
1.044353550E1,-7.431460992E-1,-6.007020056E-2,-1.155269845E-1,7.544673869E-1
1.045351450E1,-7.728701276E-1,9.794787884E-2,-2.769943364E-1,8.268300210E-1
1.046346350E1,-8.035668404E-1,-2.880747736E-2,-3.279282625E-1,8.683815308E-1
1.047344250E1,-8.401865633E-1,-3.969499290E-2,-3.501371936E-1,9.110901206E-1
1.048339150E1,-8.850311259E-1,-1.084711128E-1,-2.268281497E-1,9.200527624E-1
1.049337050E1,-9.184991265E-1,-1.400133330E-1,-1.361477752E-1,9.390317330E-1
1.050331950E1,-9.296458930E-1,-1.963611960E-2,-2.093817759E-1,9.531357677E-1
1.051329850E1,-9.466525928E-1,3.059847951E-2,-2.093268486E-1,9.700026433E-1
1.052324750E1,-9.686430207E-1,-1.720812178E-1,1.408594251E-2,9.839103927E-1
1.053322650E1,-9.922897455E-1,-8.931621909E-2,1.213665622E-1,1.003666363E0
1.054317550E1,-9.974646045E-1,-1.618433279E-1,1.109532193E-1,1.016582273E0
1.055315450E1,-9.814821175E-1,8.830640495E-2,5.232552689E-2,9.868349046E-1
1.056310350E1,-9.623550712E-1,-1.308659488E-1,2.348468386E-2,9.714961194E-1
1.057308250E1,-9.385052287E-1,-1.079419398E-1,3.749296803E-2,9.454360102E-1
1.058303150E1,-9.144069526E-1,-1.695452803E-1,3.354310077E-2,9.305970217E-1
1.059301050E1,-8.667362845E-1,6.730729938E-2,-5.305295706E-2,8.709630736E-1
1.060295950E1,-8.132675173E-1,-5.378268957E-2,-1.997466974E-1,8.391634975E-1
1.061293850E1,-7.690778428E-1,-1.397636569E-1,-2.459607875E-1,8.194579410E-1
1.062288750E1,-7.202286684E-1,-8.982083380E-2,-2.446837191E-1,7.659420600E-1
1.063286650E1,-6.732549153E-1,-4.022475064E-2,-2.718639894E-1,7.271865237E-1
1.064281550E1,-6.162208814E-1,6.096248567E-2,-3.490355416E-1,7.108237536E-1
1.065279450E1,-5.502002253E-1,-2.472261250E-2,-3.309220004E-1,6.425269378E-1
1.066274350E1,-5.025407400E-1,-6.050698757E-2,-2.267433468E-1,5.546357690E-1
1.067272250E1,-4.521678542E-1,-1.774746895E-2,-8.094185511E-2,4.596980802E-1
1.068267150E1,-3.924461111E-1,7.550275683E-2,-2.676504493E-2,4.005383678E-1
1.069265050E1,-3.258624047E-1,5.253080070E-2,-6.975910999E-4,3.300701114E-1
1.070259950E1,-2.620391688E-1,4.770626307E-2,7.034025013E-2,2.754780650E-1
1.071257850E1,-2.024034163E-1,4.747003555E-2,1.755012907E-1,2.720684662E-1
1.072252750E1,-1.291573924E-1,7.191315114E-2,1.821343174E-1,2.345763050E-1
1.073250650E1,-4.476070991E-2,1.138423651E-1,1.515843515E-1,1.947855766E-1
1.074245550E1,3.987713367E-2,1.050171626E-1,1.259361613E-1,1.687563538E-1
1.075243450E1,1.120095554E-1,6.893282533E-2,1.288094831E-1,1.840917104E-1
1.076238350E1,1.972014409E-1,1.077992678E-1,9.633814037E-2,2.445201990E-1
1.077236250E1,2.810034068E-1,1.456681752E-1,2.474660436E-2,3.174815370E-1
1.078231050E1,3.562237796E-1,1.441677797E-1,-3.787592411E-2,3.861532280E-1
1.079229050E1,4.326869416E-1,1.069911826E-1,-8.782284021E-2,4.542884038E-1
1.080223850E1,5.069742816E-1,6.938773870E-2,-8.644463321E-2,5.189511105E-1
1.081221850E1,5.659308799E-1,1.339737439E-1,-1.080740686E-1,5.915291449E-1
1.082216650E1,6.303173489E-1,1.347900152E-1,-9.019565860E-2,6.508483428E-1
1.083214650E1,6.895805606E-1,1.515609992E-1,-4.045045316E-2,7.071975150E-1
1.084209450E1,7.368053055E-1,1.097797197E-1,7.844624519E-3,7.449799884E-1
1.085207450E1,7.789923817E-1,9.322157443E-2,4.608424544E-2,7.859027614E-1
1.086202250E1,8.260055304E-1,1.294626170E-1,7.471337358E-2,8.394211063E-1
1.087200250E1,8.551067573E-1,1.446788263E-1,1.268003798E-1,8.764803851E-1
1.088195050E1,8.848565134E-1,1.175126624E-1,1.797013092E-1,9.105343682E-1
1.089193050E1,9.085577635E-1,8.445776761E-2,1.899900699E-1,9.320442859E-1
1.090187850E1,9.349989458E-1,9.449743688E-2,1.862490030E-1,9.580404404E-1
1.091185850E1,9.530699851E-1,1.049429029E-1,2.012635016E-1,9.797256792E-1
1.092180650E1,9.608333333E-1,1.380398977E-1,2.146524560E-1,9.941485727E-1
1.093178650E1,9.744539836E-1,9.977688789E-2,2.166674066E-1,1.003225178E0
1.094173450E1,9.798524255E-1,7.738789916E-2,1.723262161E-1,9.978957798E-1
1.095171450E1,9.850833446E-1,8.611545324E-2,1.174612069E-1,9.957922485E-1
1.096166250E1,9.827181458E-1,9.708950758E-2,9.669306636E-2,9.922252142E-1
1.097164250E1,9.662331638E-1,8.531263053E-2,6.322008650E-2,9.720501794E-1
1.098159050E1,9.449584351E-1,8.840346873E-2,3.626441320E-2,9.497771976E-1
1.099157050E1,9.206579916E-1,1.060977280E-1,1.382868329E-2,9.268544103E-1
1.100151850E1,8.873077393E-1,1.076220971E-1,-8.998874025E-3,8.938559838E-1
1.101149850E1,8.457158366E-1,9.185508013E-2,-1.462271690E-2,8.508151714E-1
1.102144650E1,8.014822349E-1,8.854672551E-2,-1.225810289E-2,8.064518315E-1
1.103142550E1,7.510038069E-1,9.550608158E-2,-1.354682922E-2,7.571734584E-1
1.104137450E1,6.926363886E-1,1.080676550E-1,7.285539340E-4,7.010166301E-1
1.105135350E1,6.325103471E-1,1.240714842E-1,1.695925514E-2,6.447873206E-1
1.106130250E1,5.685635888E-1,1.078963315E-1,5.833184162E-2,5.816431695E-1
1.107128150E1,4.992224816E-1,9.232987404E-2,1.127144190E-1,5.200504130E-1
1.108123050E1,4.284452983E-1,1.102656233E-1,1.578619770E-1,4.697278841E-1
1.109120950E1,3.506499578E-1,1.598014802E-1,1.652738710E-1,4.192938808E-1
1.110115850E1,2.796112213E-1,1.170951712E-1,1.683635581E-1,3.467564013E-1
1.111113750E1,2.032430765E-1,9.760523200E-2,1.525129259E-1,2.722034570E-1
1.112108650E1,1.379355614E-1,1.076753068E-1,1.271769222E-1,2.163195792E-1
1.113106550E1,6.087360799E-2,1.018175662E-1,8.960214794E-2,1.486639090E-1
1.114101450E1,-2.948750854E-3,1.387322080E-1,2.505707324E-2,1.410077217E-1
1.115099350E1,-6.886382818E-2,1.155889285E-1,-1.487999439E-2,1.353678006E-1
1.116094250E1,-1.379472193E-1,6.621387005E-2,-7.357379694E-2,1.697846150E-1
1.117092150E1,-2.068730463E-1,6.286809325E-2,-1.455828424E-1,2.606591998E-1
1.118087050E1,-2.674037150E-1,8.665807486E-2,-2.017336361E-1,3.459925269E-1
1.119084950E1,-3.367396876E-1,8.350642562E-2,-2.277706844E-1,4.150258124E-1
1.120079850E1,-4.181934847E-1,4.618189394E-2,-2.167101095E-1,4.732671862E-1
1.121077750E1,-4.850929408E-1,3.479444146E-2,-2.033264176E-1,5.271313370E-1
1.122072650E1,-5.409914454E-1,3.340221941E-2,-1.804310600E-1,5.712642293E-1
1.123070550E1,-6.046220155E-1,1.709959745E-2,-1.251128916E-1,6.176677210E-1
1.124065450E1,-6.763082582E-1,1.666456461E-3,-4.258644104E-2,6.776497931E-1
1.125063350E1,-7.378294453E-1,-8.595407009E-3,2.113885403E-2,7.381822421E-1
1.126058250E1,-7.873010559E-1,-1.225576401E-3,3.698479017E-2,7.881702413E-1
1.127056150E1,-8.352897394E-1,-1.445957959E-2,6.214534085E-2,8.377231474E-1
1.128051050E1,-8.758962402E-1,-5.675950706E-2,7.846378684E-2,8.812334714E-1
1.129048950E1,-8.978236643E-1,-5.887678385E-2,6.054963570E-2,9.017871513E-1
1.130043850E1,-9.256651086E-1,-4.530715048E-2,1.040102720E-2,9.268315988E-1
1.131041750E1,-9.376777015E-1,-5.951705396E-2,-5.184028108E-2,9.409937122E-1
1.132036650E1,-9.436363066E-1,-1.002277082E-1,-9.979329664E-2,9.541770143E-1
1.133034550E1,-9.544279278E-1,-1.138669235E-1,-1.744084461E-1,9.768913203E-1
1.134029450E1,-9.518259168E-1,-7.445376635E-2,-2.503959372E-1,9.870228288E-1
1.135027350E1,-9.434176207E-1,-7.272182107E-2,-3.108789511E-1,9.959774057E-1
1.136022250E1,-9.377724264E-1,-1.071572435E-1,-3.153555794E-1,9.951627706E-1
1.137019704E1,-9.316946843E-1,-1.000680792E-1,-3.058415018E-1,9.857015924E-1
1.138014604E1,-9.029293799E-1,-7.852810621E-2,-2.877637017E-1,9.509238017E-1
1.139012504E1,-8.902305432E-1,-5.940127909E-2,-2.427472309E-1,9.246432556E-1
1.140007404E1,-8.695555926E-1,-6.245878816E-2,-1.437737139E-1,8.835716777E-1
1.141005304E1,-8.419427745E-1,-8.797369838E-2,-4.527506389E-2,8.477363025E-1
1.142000204E1,-8.026823759E-1,-7.956306338E-2,-8.022379875E-3,8.066558351E-1
1.142998104E1,-7.591767526E-1,-2.728544712E-2,3.610304832E-2,7.605243371E-1
1.143993004E1,-7.203812807E-1,-1.081150174E-2,9.150662262E-2,7.262503288E-1
1.144990904E1,-6.698757362E-1,-3.097562492E-2,1.288036358E-1,6.828494475E-1
1.145985804E1,-6.092097409E-1,-2.968514442E-2,8.559678694E-2,6.159095114E-1
1.146983704E1,-5.439744024E-1,-8.046938181E-3,1.480862182E-2,5.442354261E-1
1.147978604E1,-4.758671674E-1,2.611424983E-2,-3.856121778E-2,4.781406515E-1
1.148976504E1,-3.983745665E-1,2.990850806E-2,-6.545369547E-2,4.048221837E-1
1.149971404E1,-3.272882482E-1,3.153637290E-2,-1.187358634E-1,3.495859630E-1
1.150969304E1,-2.458318564E-1,3.191995025E-2,-1.923149228E-1,3.137470548E-1
1.151964204E1,-1.627192408E-1,5.327047348E-2,-2.239425123E-1,2.818963346E-1
1.152962104E1,-1.079539266E-1,7.678505123E-2,-1.747101442E-1,2.192569927E-1
1.153957004E1,-4.232682010E-2,7.974081874E-2,-1.195118437E-1,1.497772969E-1
1.154954904E1,5.072401106E-2,8.744160175E-2,-1.049218529E-1,1.456967887E-1
1.155949804E1,1.131748872E-1,9.659366369E-2,-5.938313445E-2,1.602037690E-1
1.156947704E1,1.775199689E-1,1.145422769E-1,4.288525203E-2,2.155746214E-1
1.157942604E1,2.424352089E-1,1.089207637E-1,1.194217783E-1,2.913762592E-1
1.158940504E1,3.145182216E-1,1.078366899E-1,1.590185380E-1,3.685612010E-1
1.159935404E1,3.900835802E-1,1.430983239E-1,1.604943570E-1,4.454220117E-1
1.160933304E1,4.606627256E-1,1.336813831E-1,1.565393003E-1,5.045645762E-1
1.161928204E1,5.234460343E-1,1.197644252E-1,1.572924217E-1,5.595356774E-1
1.162926104E1,5.890938938E-1,1.131120479E-1,1.213162579E-1,6.119996614E-1
1.163921004E1,6.531164467E-1,1.170460546E-1,5.895864487E-2,6.661358673E-1
1.164918904E1,7.111089123E-1,1.439221966E-1,3.302037796E-2,7.262780660E-1
1.165913804E1,7.612078560E-1,1.458780903E-1,2.389054458E-2,7.754279950E-1
1.166911704E1,8.051341134E-1,1.027911276E-1,1.013439417E-2,8.117325067E-1
1.167906604E1,8.593685004E-1,9.612120867E-2,-1.294339657E-2,8.648242814E-1
1.168904504E1,8.975383202E-1,1.147393280E-1,1.806496362E-2,9.050229238E-1
1.169899404E1,9.160490701E-1,1.259355766E-1,7.887075305E-2,9.280227712E-1
1.170897304E1,9.342507215E-1,1.094411659E-1,1.152813741E-1,9.476769358E-1
1.171892104E1,9.614579621E-1,9.557741761E-2,1.404314089E-1,9.763490340E-1
1.172890104E1,9.708598463E-1,9.839285195E-2,1.532292006E-1,9.877900498E-1
1.173884904E1,9.836731423E-1,1.081044924E-1,1.800860560E-1,1.005848110E0
1.174882904E1,9.782669529E-1,9.207025766E-2,1.809046662E-1,9.991044299E-1
1.175877704E1,9.863005887E-1,8.037699580E-2,1.199299105E-1,9.968111637E-1
1.176875704E1,9.765502104E-1,8.663819432E-2,8.975826859E-2,9.844861792E-1
1.177870504E1,9.615686207E-1,1.051995957E-1,8.660251717E-2,9.711751454E-1
1.178868504E1,9.452138854E-1,1.010509962E-1,7.066826980E-2,9.532232673E-1
1.179863304E1,9.233566278E-1,7.440698862E-2,3.432783365E-2,9.269855782E-1
1.180861304E1,8.847639813E-1,8.784389019E-2,2.844317755E-2,8.895689214E-1
1.181856104E1,8.425926194E-1,1.194802505E-1,6.363406937E-2,8.533974147E-1
1.182854104E1,8.009157128E-1,9.770229578E-2,9.042483291E-2,8.119041618E-1
1.183848904E1,7.473329980E-1,7.528173208E-2,6.984438797E-2,7.543554783E-1
1.184846904E1,6.934832847E-1,9.539615393E-2,7.571384132E-2,7.040966398E-1
1.185841704E1,6.279444026E-1,1.291299105E-1,1.164718763E-1,6.515783948E-1
1.186839704E1,5.741545502E-1,1.433965319E-1,1.383702471E-1,6.077518722E-1
1.187834504E1,5.128820890E-1,1.072233170E-1,1.274453276E-1,5.392468716E-1
1.188832504E1,4.573581717E-1,9.146682501E-2,8.375432929E-2,4.738749466E-1
1.189827304E1,3.920503277E-1,1.155345494E-1,3.580948155E-2,4.102852795E-1
1.190825304E1,3.207925764E-1,1.435584998E-1,2.859113038E-2,3.526107949E-1
1.191820104E1,2.416381968E-1,1.131956631E-1,-1.083019456E-2,2.670572400E-1
1.192818104E1,1.743268409E-1,8.628034472E-2,-7.202132463E-2,2.074155649E-1
1.193812904E1,1.023084399E-1,9.954299927E-2,-1.029004705E-1,1.759668503E-1
1.194810904E1,2.855955541E-2,1.085500503E-1,-8.771759033E-2,1.424539830E-1
1.195805704E1,-4.388335804E-2,1.010433948E-1,-6.304464262E-2,1.269257409E-1
1.196803604E1,-1.269386664E-1,6.954327464E-2,-4.002302170E-2,1.501716829E-1
1.197798504E1,-2.082672966E-1,8.124355316E-2,-2.150017541E-2,2.245841475E-1
1.198796404E1,-2.790004979E-1,1.124787945E-1,-1.033672610E-2,3.009976826E-1
1.199791304E1,-3.583816946E-1,7.789134443E-2,1.623536071E-2,3.671077328E-1
1.200789204E1,-4.222031763E-1,4.061066687E-2,9.544391837E-3,4.242591705E-1
